position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
669822 10239909 0.00341406 12165 m2 0.51625 0.733 0.2995 -0.001734 0.188121
812328 39852161 0.00551055 47344 m2 0.5115 0.498 0.525 0.000108 0.000729386
639137 34082249 0.00303559 40490 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1391258 22648506 -0.000908841 26905 m2 0.38 0.2135 0.5465 0.001332 0.117667
1968882 36787146 -0.000823027 43702 m2 0.531 0.5515 0.5105 -0.000164 0.00168749
1467021 26807153 -0.00147859 31851 m2 0.499 0.696 0.302 -0.001576 0.155237
758461 26157751 -0.0028795 31080 m2 0.5025 0.3 0.705 0.00162 0.164029
1594369 40087375 0.00234921 47624 m2 0.2265 0.229 0.224 -2e-05 3.5674e-05
1632139 40623714 -0.000488174 48262 m2 0.1 0.0975 0.1025 2e-05 6.94444e-05
782401 23281780 -0.000249153 27658 m2 0.5025 0.3 0.705 0.00162 0.164029
736915 27327753 -0.000425392 32469 m2 0.4975 0.7 0.295 -0.00162 0.164029
1889457 38809461 -0.000660893 46104 m2 0.43375 0.37 0.4975 0.00051 0.0165467
1420783 1971438 0.000973335 2343 m2 0.496 0.703 0.289 -0.001656 0.171407
1035309 39104102 -0.00155222 46455 m2 0.475 0.4775 0.4725 -2e-05 2.50627e-05
1936178 41263036 0.00203511 49022 m2 0.05825 0.0485 0.068 7.8e-05 0.00173292
1683104 38714263 0.000274595 45990 m2 0.5735 0.5845 0.5625 -8.8e-05 0.00049469
52757 40078257 0.00054926 47613 m2 0.157 0.172 0.142 -0.00012 0.00170002
1441095 34677439 -0.000439883 41197 m2 0.496 0.703 0.289 -0.001656 0.171407
486399 34907760 -0.000755749 41470 m2 0.768 0.809 0.727 -0.000328 0.00943449
634142 15247496 0.00110979 18117 m2 0.49075 0.278 0.7035 0.001702 0.181112
1458953 7603957 -0.000714409 9032 m2 0.504 0.297 0.711 0.001656 0.171407
127812 40039152 0.00142598 47568 m2 0.5465 0.5105 0.5825 0.000288 0.00522923
1758149 38898291 -0.0013481 46210 m2 0.17725 0.1875 0.167 -8.2e-05 0.000720433
1503463 41109442 -0.000129846 48839 m2 0.21625 0.2055 0.227 8.6e-05 0.000681841
640981 41923639 0.000210313 49807 m2 0.05525 0.082 0.0285 -0.000214 0.0137088
672062 37911155 0.000791993 45037 m2 0.201 0.2825 0.1195 -0.000652 0.0413592
673367 33310774 -0.000375415 39575 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1358775 38410407 0.00161117 45629 m2 0.30025 0.3865 0.214 -0.00069 0.0354073
1443151 28521509 0.00318525 33886 m2 0.496 0.703 0.289 -0.001656 0.171407
1026008 41909361 -0.00016578 49790 m2 0.05725 0.053 0.0615 3.4e-05 0.000334662
1418264 24962698 -0.00419967 29659 m2 0.496 0.703 0.289 -0.001656 0.171407
1366665 31973016 -0.00149734 37986 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1663436 41581434 -0.00114213 49399 m2 0.1385 0.144 0.133 -4.4e-05 0.000253525
1477287 23638007 -0.00238062 28082 m2 0.501 0.304 0.698 0.001576 0.155237
67737 41267729 3.02039e-05 49027 m2 0.1065 0.1005 0.1125 4.8e-05 0.000378319
1362617 7081375 -0.00244325 8411 m2 0.38 0.2135 0.5465 0.001332 0.117667
596885 41500621 -0.00138601 49303 m2 0.17825 0.158 0.1985 0.000162 0.0027995
1434060 29852423 0.00315482 35466 m2 0.504 0.297 0.711 0.001656 0.171407
1386316 6110336 -0.00293147 7258 m2 0.38 0.2135 0.5465 0.001332 0.117667
650762 14529888 -0.00231816 17264 m2 0.49075 0.278 0.7035 0.001702 0.181112
653596 37229106 -0.00112834 44226 m2 0.49075 0.278 0.7035 0.001702 0.181112
1458407 6183129 0.000755952 7345 m2 0.504 0.297 0.711 0.001656 0.171407
514470 41224344 -0.00101594 48976 m2 0.2355 0.2255 0.2455 8e-05 0.000555433
608624 35212547 0.00136347 41832 m2 0.44175 0.351 0.5325 0.000726 0.0333955
1381534 17176995 -0.00146623 20408 m2 0.38 0.2135 0.5465 0.001332 0.117667
196143 41514544 0.00214647 49320 m2 0.2605 0.303 0.218 -0.00034 0.00937631
742761 8245152 0.00171681 9793 m2 0.5025 0.3 0.705 0.00162 0.164029
662121 18702122 0.00055903 22220 m2 0.49375 0.28 0.7075 0.00171 0.182785
506751 37563338 0.00065613 44624 m2 0.24825 0.246 0.2505 1.8e-05 2.7127e-05
1393247 41759799 -0.000104748 49612 m2 0.0975 0.114 0.081 -0.000132 0.00309397
312651 41806924 -0.00158191 49668 m2 0.0795 0.0975 0.0615 -0.000144 0.00442745
1481492 8325083 -0.00206821 9888 m2 0.499 0.696 0.302 -0.001576 0.155237
1852579 41772829 0.000884657 49627 m2 0.1005 0.1015 0.0995 -8e-06 1.1062e-05
1529071 40170022 0.00255898 47723 m2 0.2225 0.217 0.228 4.4e-05 0.000174862
398984 41744429 0.00349774 49593 m2 0.21125 0.227 0.1955 -0.000126 0.00148876
1487156 41183161 -0.00160056 48926 m2 0.21425 0.159 0.2695 0.000442 0.0181326
1393171 17584741 0.000511614 20893 m2 0.38 0.2135 0.5465 0.001332 0.117667
746345 12692624 -0.000925356 15081 m2 0.4975 0.7 0.295 -0.00162 0.164029
769488 7709739 0.00421944 9157 m2 0.5025 0.3 0.705 0.00162 0.164029
1063873 39359281 0.00280898 46758 m2 0.371 0.4175 0.3245 -0.000372 0.00926577
1367808 31194854 0.001056 37062 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1379237 15916255 0.00439793 18912 m2 0.38 0.2135 0.5465 0.001332 0.117667
1917646 38819830 0.000281405 46116 m2 0.45175 0.468 0.4355 -0.00013 0.00106618
1129763 41493905 0.000134797 49295 m2 0.21275 0.243 0.1825 -0.000242 0.00546347
150226 40267234 0.000310437 47838 m2 0.20375 0.1825 0.225 0.00017 0.00278337
1365913 13085414 -0.00207345 15549 m2 0.38 0.2135 0.5465 0.001332 0.117667
16104 40995715 -0.00108605 48704 m2 0.173 0.1595 0.1865 0.000108 0.00127384
746577 13518857 0.00407055 16064 m2 0.4975 0.7 0.295 -0.00162 0.164029
1158414 41781566 -0.00218237 49637 m2 0.052 0.037 0.067 0.00012 0.00456426
343615 39436806 0.00310081 46851 m2 0.94525 0.939 0.9515 5e-05 0.000754795
1646110 41667789 1.82322e-05 49502 m2 0.09225 0.081 0.1035 9e-05 0.00151138
1484087 19878472 -0.000269348 23617 m2 0.499 0.696 0.302 -0.001576 0.155237
30292 40856490 0.00299383 48539 m2 0.06375 0.08 0.0475 -0.00013 0.0044242
1068631 35840803 -0.00196094 42577 m2 0.476 0.494 0.458 -0.000144 0.00129899
645933 20233455 -0.000277802 24039 m2 0.50925 0.722 0.2965 -0.001702 0.181112
39594 39496086 -0.00271991 46921 m2 0.371 0.403 0.339 -0.000256 0.00438809
776724 10505071 -0.000379325 12480 m2 0.5025 0.3 0.705 0.00162 0.164029
726128 25651517 0.00231724 30478 m2 0.5025 0.3 0.705 0.00162 0.164029
746175 29475127 0.000980182 35019 m2 0.4975 0.7 0.295 -0.00162 0.164029
1973512 41916702 -0.00091377 49799 m2 0.05225 0.065 0.0395 -0.000102 0.00328277
1311420 41480933 -0.00256911 49280 m2 0.064 0.0665 0.0615 -2e-05 0.000104334
738552 25085856 0.00274312 29805 m2 0.4975 0.7 0.295 -0.00162 0.164029
1149771 33975006 0.000133515 40362 m2 0.7365 0.735 0.738 1.2e-05 1.15939e-05
754680 12261738 -0.00214316 14567 m2 0.5025 0.3 0.705 0.00162 0.164029
686285 40023677 -0.000497689 47549 m2 0.08725 0.122 0.0525 -0.000278 0.0151633
417432 39434387 5.15233e-05 46848 m2 0.17975 0.1755 0.184 3.4e-05 0.000122508
796626 38350433 0.000676144 45557 m2 0.3095 0.343 0.276 -0.000268 0.00525128
378691 41288653 0.00457339 49052 m2 0.13375 0.114 0.1535 0.000158 0.00336664
1737124 38752801 -0.0028539 46036 m2 0.38375 0.374 0.3935 7.8e-05 0.00040198
472764 39659372 -0.00420901 47115 m2 0.2405 0.226 0.255 0.000116 0.00115105
1429490 37022868 -0.0010823 43981 m2 0.504 0.297 0.711 0.001656 0.171407
1703769 41700477 -0.00227432 49541 m2 0.0755 0.075 0.076 4e-06 3.58167e-06
390297 36008207 -0.00241046 42777 m2 0.31275 0.311 0.3145 1.4e-05 1.42483e-05
1381069 17804914 -0.000943104 21154 m2 0.38 0.2135 0.5465 0.001332 0.117667
733653 13259064 -0.000920085 15756 m2 0.5025 0.3 0.705 0.00162 0.164029
955646 35492059 -4.1156e-05 42163 m2 0.71 0.7505 0.6695 -0.000324 0.00796625
1330906 36841712 3.27823e-05 43767 m2 0.59475 0.5595 0.63 0.000282 0.00515538
992454 31972565 0.00114651 37985 m2 0.1205 0.1155 0.1255 4e-05 0.000235894
1205697 41631282 0.000402116 49458 m2 0.1605 0.1765 0.1445 -0.000128 0.00189996
1388125 37357726 0.00123479 44380 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1421966 16783354 0.000264688 19942 m2 0.496 0.703 0.289 -0.001656 0.171407
744080 29763968 0.00139838 35362 m2 0.4975 0.7 0.295 -0.00162 0.164029
1375286 37352635 -0.00242899 44374 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1902542 40967947 0.00182733 48671 m2 0.1135 0.107 0.12 5.2e-05 0.000419906
1073439 36229467 -0.00182183 43041 m2 0.77575 0.7735 0.778 1.8e-05 2.91012e-05
742628 19801600 0.00327594 23526 m2 0.4975 0.7 0.295 -0.00162 0.164029
681974 19159207 -0.0022205 22763 m2 0.48375 0.267 0.7005 0.001734 0.188121
577211 41317050 0.00376056 49086 m2 0.236 0.253 0.219 -0.000136 0.00160285
1422654 26178785 0.0016344 31105 m2 0.496 0.703 0.289 -0.001656 0.171407
432372 40714999 -7.12403e-05 48370 m2 0.09175 0.0995 0.084 -6.2e-05 0.000720762
201766 40076499 0.00313732 47611 m2 0.57975 0.6035 0.556 -0.00019 0.00231515
562477 40106540 0.00013438 47647 m2 0.24975 0.2495 0.25 2e-06 3.33556e-07
292957 41527368 -0.00171773 49335 m2 0.068 0.0525 0.0835 0.000124 0.00379087
663178 13484899 0.000268026 16024 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1576521 38886046 0.00163961 46196 m2 0.18075 0.1735 0.188 5.8e-05 0.000354962
795133 40083947 0.000776387 47620 m2 0.67075 0.639 0.7025 0.000254 0.00456458
1377022 7741303 0.000404397 9194 m2 0.38 0.2135 0.5465 0.001332 0.117667
274787 41165931 0.000555565 48906 m2 0.13825 0.1045 0.172 0.00027 0.00956095
1449846 2988190 -0.00103675 3549 m2 0.496 0.703 0.289 -0.001656 0.171407
550369 35885226 -0.00399337 42630 m2 0.94625 0.96 0.9325 -0.00011 0.00371724
640762 22176800 0.000439265 26346 m2 0.49075 0.278 0.7035 0.001702 0.181112
888878 40673457 0.0012911 48321 m2 0.13575 0.1165 0.155 0.000154 0.00315851
728911 12783906 0.00123007 15190 m2 0.4975 0.7 0.295 -0.00162 0.164029
1964423 40162123 0.00473132 47713 m2 0.189 0.193 0.185 -3.2e-05 0.000104385
749745 12215382 0.000865586 14512 m2 0.4975 0.7 0.295 -0.00162 0.164029
628715 14584510 0.0021642 17329 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1663654 34588141 0.00460574 41091 m2 0.566 0.5885 0.5435 -0.00018 0.00206091
334548 41145656 0.000295967 48882 m2 0.05325 0.0485 0.058 3.8e-05 0.00044754
1352638 32276694 0.000677234 38346 m2 0.38 0.2135 0.5465 0.001332 0.117667
1462129 10389641 1.57201e-05 12343 m2 0.504 0.297 0.711 0.001656 0.171407
622926 41521526 -0.0021078 49328 m2 0.1755 0.251 0.1 -0.000604 0.0393936
680797 13576914 -0.00400051 16133 m2 0.48375 0.267 0.7005 0.001734 0.188121
1944285 41070026 0.00213609 48792 m2 0.4295 0.391 0.468 0.000308 0.00604927
1818447 38485009 -0.000462655 45717 m2 0.17325 0.189 0.1575 -0.000126 0.00173186
1448638 33851578 -0.00309417 40216 m2 0.496 0.703 0.289 -0.001656 0.171407
1859818 38824062 0.00102306 46121 m2 0.49625 0.4765 0.516 0.000158 0.00156034
1042295 40812440 0.000435648 48486 m2 0.3375 0.393 0.282 -0.000444 0.0137761
1064982 38905637 0.00253607 46219 m2 0.19825 0.204 0.1925 -4.6e-05 0.00020801
731587 40531860 -0.000164226 48152 m2 0.41625 0.236 0.5965 0.001442 0.133712
765044 22489788 -0.00173147 26717 m2 0.5025 0.3 0.705 0.00162 0.164029
1614604 39110008 -0.000892646 46462 m2 0.26475 0.262 0.2675 2.2e-05 3.88503e-05
1374261 2753277 0.00262678 3270 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1930624 41025596 0.000910506 48740 m2 0.4125 0.4435 0.3815 -0.000248 0.00396544
663907 3132313 0.00165055 3720 m2 0.48375 0.267 0.7005 0.001734 0.188121
631289 30068614 -8.98047e-05 35722 m2 0.49075 0.278 0.7035 0.001702 0.181112
452575 38649758 0.00244961 45913 m2 0.33475 0.296 0.3735 0.00031 0.00674276
945774 41128852 0.000421451 48862 m2 0.2955 0.3035 0.2875 -6.4e-05 0.000307427
1834381 39733067 0.000109818 47202 m2 0.5265 0.531 0.522 -3.6e-05 8.12282e-05
170922 41517290 -0.00177832 49323 m2 0.063 0.039 0.087 0.000192 0.00975758
454864 40489733 -0.00426724 48102 m2 0.1215 0.131 0.112 -7.6e-05 0.00084553
1168762 40295269 -0.00095239 47871 m2 0.31375 0.304 0.3235 7.8e-05 0.000441513
772869 10733305 0.00203505 12751 m2 0.5025 0.3 0.705 0.00162 0.164029
208938 37135377 0.000890933 44115 m2 0.69075 0.664 0.7175 0.000214 0.00334979
1450406 27923708 0.000977571 33176 m2 0.496 0.703 0.289 -0.001656 0.171407
678488 39926269 0.00295696 47433 m2 0.23975 0.1285 0.351 0.00089 0.0679024
1428101 41457591 -0.00047713 49253 m2 0.11775 0.1625 0.073 -0.000358 0.0192767
368913 39984375 -0.0011768 47502 m2 0.201 0.1765 0.2255 0.000196 0.00373757
1392663 9763243 -0.0010383 11600 m2 0.38 0.2135 0.5465 0.001332 0.117667
655981 21507198 -0.00240645 25551 m2 0.49075 0.278 0.7035 0.001702 0.181112
633012 16268710 -0.00181544 19331 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1452589 42013108 0.000466445 49913 m2 0.062 0.049 0.075 0.000104 0.00290598
1582071 39654106 0.000563223 47109 m2 0.20275 0.167 0.2385 0.000286 0.00790673
966088 40263637 -0.00153543 47834 m2 0.36125 0.4145 0.308 -0.000426 0.0122885
760322 17809752 0.00402242 21160 m2 0.4975 0.7 0.295 -0.00162 0.164029
664844 28412157 -0.00329318 33755 m2 0.48375 0.267 0.7005 0.001734 0.188121
1222799 41288716 -0.000580282 49052 m2 0.19625 0.2045 0.188 -6.6e-05 0.000431496
669855 16755206 -0.00122549 19909 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1220695 41203941 0.00150122 48951 m2 0.26275 0.241 0.2845 0.000174 0.00244209
53629 39122368 0.000892425 46477 m2 0.9435 0.913 0.974 0.000244 0.0174506
658489 22612155 -0.000745623 26862 m2 0.50925 0.722 0.2965 -0.001702 0.181112
607094 21460549 0.00197605 25496 m2 0.368 0.329 0.407 0.000312 0.0065398
1368452 11368243 0.00225857 13506 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1039703 40926564 0.00482891 48622 m2 0.05325 0.0805 0.026 -0.000218 0.0147292
1424725 22484560 0.000998723 26711 m2 0.496 0.703 0.289 -0.001656 0.171407
1448319 11517144 -0.0035981 13682 m2 0.504 0.297 0.711 0.001656 0.171407
279325 41314533 -0.00177013 49083 m2 0.43075 0.4425 0.419 -9.4e-05 0.000563051
1004088 39460347 -0.00196065 46879 m2 0.63525 0.625 0.6455 8.2e-05 0.000453427
673791 38398995 0.0016528 45615 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1389271 8397254 0.00158874 9974 m2 0.62 0.7865 0.4535 -0.001332 0.117667
744012 21852105 0.00158248 25961 m2 0.5025 0.3 0.705 0.00162 0.164029
1054499 41392983 -0.000393918 49176 m2 0.47575 0.4945 0.457 -0.00015 0.00140957
916016 38883315 0.00031436 46192 m2 0.36525 0.3465 0.384 0.00015 0.00151639
1826830 40772594 -0.00454004 48439 m2 0.21975 0.199 0.2405 0.000166 0.00251116
1429457 33419485 0.000199936 39703 m2 0.504 0.297 0.711 0.001656 0.171407
928905 38714709 -0.0022874 45991 m2 0.10975 0.112 0.1075 -1.8e-05 5.18142e-05
739288 15462242 0.00286422 18372 m2 0.4975 0.7 0.295 -0.00162 0.164029
1426903 6347667 0.00113264 7541 m2 0.504 0.297 0.711 0.001656 0.171407
972639 38714047 0.000375673 45990 m2 0.45525 0.4755 0.435 -0.000162 0.00165349
1376539 17850714 -9.20489e-05 21208 m2 0.38 0.2135 0.5465 0.001332 0.117667
1909823 38208819 -0.000642661 45390 m2 0.50875 0.553 0.4645 -0.000354 0.00783465
267555 41829487 0.00155107 49695 m2 0.05375 0.0585 0.049 -3.8e-05 0.000443612
1470934 40938260 0.00264827 48636 m2 0.383 0.534 0.232 -0.001208 0.0964873
848049 33016164 -0.00201469 39225 m2 0.32125 0.3335 0.309 -9.8e-05 0.000688207
1638782 41415699 0.00293761 49203 m2 0.2005 0.2005 0.2005 0 0
679204 16674853 0.00155689 19813 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1640177 41412566 0.00131232 49199 m2 0.06875 0.076 0.0615 -5.8e-05 0.000820988
1386071 18136474 -0.000867016 21548 m2 0.62 0.7865 0.4535 -0.001332 0.117667
184685 37522828 0.000436009 44576 m2 0.692 0.679 0.705 0.000104 0.000792921
1452350 14337589 0.00361418 17036 m2 0.496 0.703 0.289 -0.001656 0.171407
402254 40935985 0.00097983 48633 m2 0.21325 0.2325 0.194 -0.000154 0.00220869
1714575 40192197 -0.0019513 47749 m2 0.38825 0.4135 0.363 -0.000202 0.00268434
1136640 41744248 -0.00285012 49593 m2 0.06825 0.0865 0.05 -0.000146 0.0052375
650104 18247923 -0.00145027 21681 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1701933 41580851 -0.00102367 49398 m2 0.0865 0.055 0.118 0.000252 0.0125573
1161743 41936016 0.000374547 49822 m2 0.15375 0.1775 0.13 -0.00019 0.00433524
540785 40883930 -0.00282746 48571 m2 0.14675 0.1685 0.125 -0.000174 0.00377802
1869142 41532974 -0.00324415 49341 m2 0.11175 0.109 0.1145 2.2e-05 7.61873e-05
662434 13193519 0.00100018 15678 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1202150 37098892 0.000452191 44072 m2 0.511 0.5045 0.5175 5.2e-05 0.000169082
1235720 38569016 -0.000823445 45817 m2 0.8535 0.856 0.851 -2e-05 4.99849e-05
1474471 37311870 0.00011046 44325 m2 0.499 0.696 0.302 -0.001576 0.155237
730768 29096114 0.000347826 34568 m2 0.5025 0.3 0.705 0.00162 0.164029
1443050 30110774 0.00127529 35773 m2 0.496 0.703 0.289 -0.001656 0.171407
1373232 37498391 -0.00288922 44547 m2 0.5725 0.722 0.423 -0.001196 0.091321
1617545 41746030 0.00032049 49595 m2 0.11825 0.0905 0.146 0.000222 0.00738549
772131 25700410 -0.0014351 30536 m2 0.5025 0.3 0.705 0.00162 0.164029
199503 38664702 -0.00237533 45931 m2 0.7045 0.7225 0.6865 -0.000144 0.00155635
1443332 21645171 -0.000428628 25716 m2 0.496 0.703 0.289 -0.001656 0.171407
78696 40576499 0.00242642 48206 m2 0.40825 0.4145 0.402 -5e-05 0.000161695
629106 11046829 0.0030844 13124 m2 0.50925 0.722 0.2965 -0.001702 0.181112
88518 41921595 0.0013612 49804 m2 0.07025 0.0795 0.061 -7.4e-05 0.00131
1647757 41442685 -0.000383553 49235 m2 0.1125 0.1155 0.1095 -2.4e-05 9.01408e-05
1562648 40001846 -0.000414225 47523 m2 0.3115 0.3075 0.3155 3.2e-05 7.46033e-05
1647824 32730333 -0.00182427 38885 m2 0.20875 0.215 0.2025 -5e-05 0.000236494
1443308 24654101 -0.00161142 29291 m2 0.504 0.297 0.711 0.001656 0.171407
1026704 41625402 -0.00186771 49451 m2 0.44325 0.497 0.3895 -0.00043 0.0117071
410358 29618328 -0.000999206 35189 m2 0.623 0.6775 0.5685 -0.000436 0.0126463
1386331 20573115 -4.60577e-05 24443 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1166037 38664985 -0.0052458 45931 m2 0.21775 0.239 0.1965 -0.00017 0.00265103
1377714 12631026 -0.00368119 15007 m2 0.38 0.2135 0.5465 0.001332 0.117667
1441497 22264192 -0.00348809 26450 m2 0.496 0.703 0.289 -0.001656 0.171407
110225 41619945 -0.00117578 49445 m2 0.15025 0.14 0.1605 8.2e-05 0.000822891
497187 41817350 -0.00119315 49680 m2 0.08025 0.0475 0.113 0.000262 0.0145314
402362 42008514 0.000864009 49908 m2 0.05275 0.064 0.0415 -9e-05 0.0025329
740734 37961111 -0.00182031 45096 m2 0.33025 0.1935 0.467 0.001094 0.0845472
1374202 27226715 0.00142136 32349 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1853103 32821155 -0.00162159 38993 m2 0.12875 0.134 0.1235 -4.2e-05 0.000245713
1422076 35889428 -0.00183132 42635 m2 0.496 0.703 0.289 -0.001656 0.171407
770361 21411255 -0.00161044 25437 m2 0.5025 0.3 0.705 0.00162 0.164029
1318117 41637535 0.00225054 49466 m2 0.06825 0.0565 0.08 9.4e-05 0.00217107
1463870 10326858 -0.000551353 12268 m2 0.504 0.297 0.711 0.001656 0.171407
808192 39635257 0.000342846 47086 m2 0.051 0.058 0.044 -5.6e-05 0.00101242
1564805 41396619 -0.00160759 49180 m2 0.2605 0.287 0.234 -0.000212 0.00364541
1428558 40254978 0.000421317 47824 m2 0.07575 0.105 0.0465 -0.000234 0.0122202
782892 12243850 -0.00278524 14546 m2 0.5025 0.3 0.705 0.00162 0.164029
481060 40564235 0.000795949 48191 m2 0.17325 0.1895 0.157 -0.00013 0.00184357
1094232 41125025 0.00027637 48857 m2 0.23075 0.2525 0.209 -0.000174 0.00266507
1769759 37152512 -0.00133905 44136 m2 0.0895 0.073 0.106 0.000132 0.00334091
381457 40455700 0.000908131 48062 m2 0.06775 0.0645 0.071 2.6e-05 0.000167234
760342 25559166 -0.00225263 30368 m2 0.5025 0.3 0.705 0.00162 0.164029
199106 40786681 -0.000322502 48455 m2 0.5485 0.5755 0.5215 -0.000216 0.0029437
200216 40776271 -0.00131255 48443 m2 0.13425 0.1235 0.145 8.6e-05 0.000994283
1659776 38545903 0.00159387 45789 m2 0.33625 0.3405 0.332 -3.4e-05 8.09303e-05
674021 30764049 0.000716839 36549 m2 0.51625 0.733 0.2995 -0.001734 0.188121
823387 41071710 -0.000412218 48794 m2 0.129 0.1255 0.1325 2.8e-05 0.000109026
1814891 41147700 0.000609567 48884 m2 0.156 0.164 0.148 -6.4e-05 0.000486086
1660513 36859683 0.00311434 43788 m2 0.1955 0.1985 0.1925 -2.4e-05 5.72229e-05
1428816 12500780 -0.00141508 14852 m2 0.504 0.297 0.711 0.001656 0.171407
1635677 39270211 -0.00125028 46652 m2 0.568 0.558 0.578 8e-05 0.000407538
1392536 8773581 -0.00286729 10422 m2 0.38 0.2135 0.5465 0.001332 0.117667
725706 11457148 0.00158883 13611 m2 0.523 0.7245 0.3215 -0.001612 0.162753
1928698 37341855 -0.000101792 44361 m2 0.326 0.3455 0.3065 -0.000156 0.00173058
1376951 13545457 -0.00237144 16096 m2 0.38 0.2135 0.5465 0.001332 0.117667
638598 34368888 0.00234692 40831 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1432760 6262796 1.10886e-05 7440 m2 0.504 0.297 0.711 0.001656 0.171407
1669541 41893601 -0.00109275 49771 m2 0.06075 0.04 0.0815 0.000166 0.00754586
23778 37415565 0.00199115 44448 m2 0.62475 0.586 0.6635 0.00031 0.00640496
1802699 40888971 -0.001078 48577 m2 0.0515 0.047 0.056 3.6e-05 0.000414553
1437377 12084172 0.00145623 14356 m2 0.504 0.297 0.711 0.001656 0.171407
773559 14036339 -0.00199255 16678 m2 0.5025 0.3 0.705 0.00162 0.164029
1467025 25498994 -0.00232167 30297 m2 0.501 0.304 0.698 0.001576 0.155237
1442483 4033832 0.00261841 4790 m2 0.504 0.297 0.711 0.001656 0.171407
286089 40807385 -0.00228621 48480 m2 0.05425 0.0565 0.052 -1.8e-05 9.86709e-05
1380347 25043799 0.000824581 29755 m2 0.38 0.2135 0.5465 0.001332 0.117667
1596254 39920217 -0.000994113 47426 m2 0.60225 0.5705 0.634 0.000254 0.00420824
1100794 41753182 -9.53818e-05 49604 m2 0.086 0.0815 0.0905 3.6e-05 0.00025762
692133 15122686 -0.00467097 17969 m2 0.48375 0.267 0.7005 0.001734 0.188121
1314008 38607028 0.00474327 45862 m2 0.90625 0.931 0.8815 -0.000198 0.00720993
765851 33161495 -0.00123329 39398 m2 0.4975 0.7 0.295 -0.00162 0.164029
636644 38569060 0.00205291 45817 m2 0.49075 0.278 0.7035 0.001702 0.181112
1390819 7657249 -0.00370353 9095 m2 0.38 0.2135 0.5465 0.001332 0.117667
779465 39759327 -0.000687165 47234 m2 0.3375 0.4755 0.1995 -0.001104 0.0851723
1376218 19279118 0.000261013 22906 m2 0.62 0.7865 0.4535 -0.001332 0.117667
733786 38796856 0.000217788 46089 m2 0.4975 0.7 0.295 -0.00162 0.164029
1386786 11126531 -0.00225564 13219 m2 0.38 0.2135 0.5465 0.001332 0.117667
1390226 39169391 -0.00179066 46532 m2 0.38 0.2135 0.5465 0.001332 0.117667
1042470 39839897 0.000849341 47330 m2 0.54 0.5565 0.5235 -0.000132 0.00109601
758184 41107156 -8.05764e-05 48836 m2 0.223 0.125 0.321 0.000784 0.0554276
1426463 8915859 0.000880844 10592 m2 0.504 0.297 0.711 0.001656 0.171407
1459505 26271737 0.000624415 31215 m2 0.504 0.297 0.711 0.001656 0.171407
1773984 41392973 0.00147847 49176 m2 0.221 0.233 0.209 -9.6e-05 0.000836436
671503 36962625 8.5767e-05 43910 m2 0.51625 0.733 0.2995 -0.001734 0.188121
782857 19914036 0.00314707 23659 m2 0.5025 0.3 0.705 0.00162 0.164029
727250 23753087 0.00473933 28219 m2 0.4975 0.7 0.295 -0.00162 0.164029
1473497 17921136 0.000555238 21292 m2 0.499 0.696 0.302 -0.001576 0.155237
1464869 34798149 -0.00117173 41340 m2 0.501 0.304 0.698 0.001576 0.155237
660506 18082034 -7.86985e-05 21483 m2 0.4955 0.281 0.71 0.001716 0.184056
1421145 20019581 -0.00176005 23784 m2 0.504 0.297 0.711 0.001656 0.171407
1477378 14746081 -0.00266704 17521 m2 0.501 0.304 0.698 0.001576 0.155237
730979 40109912 0.0024657 47651 m2 0.1545 0.095 0.214 0.000476 0.0271014
657314 15898315 0.00129175 18891 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1428254 32110755 0.00044056 38149 m2 0.504 0.297 0.711 0.001656 0.171407
836186 40711167 0.00177482 48366 m2 0.51775 0.46 0.5755 0.000462 0.0133571
373498 41670942 -0.000536242 49506 m2 0.4 0.375 0.425 0.0002 0.00260417
1356871 29858797 -0.00139352 35474 m2 0.62 0.7865 0.4535 -0.001332 0.117667
736501 20029141 -0.003189 23795 m2 0.5025 0.3 0.705 0.00162 0.164029
960116 40929417 -0.000380501 48625 m2 0.12575 0.1175 0.134 6.6e-05 0.000619105
145528 41305498 0.000619804 49073 m2 0.2085 0.2045 0.2125 3.2e-05 9.69534e-05
743424 32465884 0.00345406 38571 m2 0.4975 0.7 0.295 -0.00162 0.164029
