sim_gen inv_id mut_id qtn_gen_origin qtn_pos qtn_selCoef qtn_dom 
10000 5372 848483 7629 1.42404e+06 1.23122e-05 0
10000 5372 845658 5559 1.44031e+06 0.000309433 0
10000 5372 848570 4967 1.45233e+06 -0.00118379 0
10000 5372 852086 4278 1.4461e+06 -0.0030892 0
10000 5372 855448 7902 1.42811e+06 -0.00207061 0
10000 5372 854431 3514 1.43156e+06 -0.000651343 0
10000 5372 856523 5692 1.45095e+06 -0.000575418 0
10000 5372 850304 2881 1.44305e+06 0.00210167 0
10000 5372 857599 7798 1.45727e+06 0.0022344 0
10000 5372 860145 7530 1.44231e+06 0.0040051 0
10000 5372 860380 6655 1.43508e+06 0.00229142 0
10000 5372 856225 6018 1.43422e+06 0.000347729 0
10000 5372 855484 348 1.44431e+06 0.00443956 0
10000 5372 859437 6882 1.43462e+06 0.000963838 0
10000 5372 859685 893 1.4238e+06 0.00182013 0
10000 5372 860262 9561 1.44213e+06 -0.000270724 0
10000 5372 860298 4507 1.43793e+06 -0.000550271 0
10000 652511 855972 7629 1.87836e+06 0.000212584 0
10000 652511 858896 3509 1.85563e+06 0.00268137 0
10000 792779 853557 7629 362146 -0.00236432 0
10000 792779 859923 3509 359408 0.00409904 0
10000 847235 859501 9869 1.05687e+06 -0.000958477 0
10000 210729 857302 8962 214508 0.00241438 0
10000 210729 850621 3509 228920 0.00193338 0
10000 210729 860428 4967 226768 -0.00213438 0
10000 210729 859432 4278 235835 -0.00287894 0
10000 210729 860336 7902 229951 -0.00230121 0
10000 210729 858997 5712 224526 0.00102075 0
10000 210729 857465 2881 235938 -0.000167404 0
10000 210729 859798 7798 229309 -0.00182065 0
10000 210729 853998 9793 226202 0.00302385 0
10000 210729 860200 6030 225769 -0.00413685 0
10000 210729 860024 6660 234515 0.00131055 0
10000 526828 859229 7221 1.7898e+06 -0.00232961 0
10000 526828 859379 7629 1.76871e+06 0.00301155 0
10000 526828 860356 3509 1.77443e+06 -0.0020464 0
10000 526828 859931 3813 1.78207e+06 -0.0033453 0
10000 526828 860438 5559 1.77719e+06 -0.0014495 0
10000 526828 859736 4967 1.77073e+06 0.00057897 0
10000 655761 858836 4924 1.93095e+06 0.00253785 0
10000 831731 857761 8515 523484 -0.00129828 0
10000 836514 853117 8495 68936 0.00206842 0
10000 836514 860372 3509 82525 0.000653769 0
10000 835055 857664 3813 750097 0.00299716 0
10000 835055 860069 7902 738480 -0.0013855 0
10000 835055 860386 5692 753530 -0.00294724 0
10000 844308 856561 7902 360976 0.00145717 0
10000 856691 860500 171 1.06205e+06 -0.000820142 0
10000 860516 860043 8953 1.86422e+06 -0.00020849 0
