"seed" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom"
3383813 1e-07 0.001 1.5 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383814 1e-07 0.001 1.5 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383815 1e-07 0.001 1.5 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383816 1e-07 0.001 1.5 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383817 1e-07 0.001 1.5 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383818 1e-07 0.001 1.5 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383819 1e-07 0.001 1.5 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383820 1e-07 0.001 1.5 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383821 1e-07 0.001 1.5 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383822 1e-07 0.001 1.5 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383823 1e-07 0.001 1.5 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383824 1e-07 0.001 1.5 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383825 1e-07 0.001 1.5 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383826 1e-07 0.001 1.5 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383827 1e-07 0.001 1.5 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383828 1e-07 0.001 1.5 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383829 1e-07 0.001 1.5 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383830 1e-07 0.001 1.5 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383831 1e-07 0.001 1.5 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383832 1e-07 0.001 1.5 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383833 1e-07 0.001 1.5 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383834 1e-07 0.001 1.5 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383835 1e-07 0.001 1.5 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383836 1e-07 0.001 1.5 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383837 1e-07 0.001 1.5 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383838 1e-07 0.001 1.5 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383839 1e-07 0.001 1.5 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383840 1e-07 0.001 1.5 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383841 1e-07 0.001 1.5 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383842 1e-07 0.001 1.5 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383843 1e-07 0.001 1.5 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383844 1e-07 0.001 1.5 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383845 1e-07 0.001 1.5 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383846 1e-07 0.001 1.5 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383847 1e-07 0.001 1.5 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383848 1e-07 0.001 1.5 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383849 1e-07 0.001 1.5 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383850 1e-07 0.001 1.5 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383851 1e-07 0.001 1.5 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383852 1e-07 0.001 1.5 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383853 1e-07 0.001 1.5 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383854 1e-07 0.001 1.5 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383855 1e-07 0.001 1.5 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383856 1e-07 0.001 1.5 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383857 1e-07 0.001 1.5 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383858 1e-07 0.001 1.5 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383859 1e-07 0.001 1.5 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383860 1e-07 0.001 1.5 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383861 1e-07 0.001 1.5 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383862 1e-07 0.001 1.5 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383863 1e-07 0.001 1.5 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383864 1e-07 0.001 1.5 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383865 1e-07 0.001 1.5 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383866 1e-07 0.001 1.5 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383867 1e-07 0.001 1.5 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383868 1e-07 0.001 1.5 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383869 1e-07 0.001 1.5 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383870 1e-07 0.001 1.5 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383871 1e-07 0.001 1.5 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383872 1e-07 0.001 1.5 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383873 1e-07 0.001 1.5 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383874 1e-07 0.001 1.5 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383875 1e-07 0.001 1.5 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383876 1e-07 0.001 1.5 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383877 1e-07 0.001 1.5 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383878 1e-07 0.001 1.5 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383879 1e-07 0.001 1.5 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383880 1e-07 0.001 1.5 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383881 1e-07 0.001 1.5 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383882 1e-07 0.001 3 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383883 1e-07 0.001 3 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383884 1e-07 0.001 3 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383885 1e-07 0.001 3 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383886 1e-07 0.001 3 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383887 1e-07 0.001 3 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383888 1e-07 0.001 3 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383889 1e-07 0.001 3 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383890 1e-07 0.001 3 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383891 1e-07 0.001 3 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383892 1e-07 0.001 3 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383893 1e-07 0.001 3 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383894 1e-07 0.001 3 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383895 1e-07 0.001 3 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383896 1e-07 0.001 3 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383897 1e-07 0.001 3 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383898 1e-07 0.001 3 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383899 1e-07 0.001 3 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383900 1e-07 0.001 3 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383901 1e-07 0.001 3 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383902 1e-07 0.001 3 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383903 1e-07 0.001 3 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383904 1e-07 0.001 3 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383905 1e-07 0.001 3 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383906 1e-07 0.001 3 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383907 1e-07 0.001 3 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383908 1e-07 0.001 3 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383909 1e-07 0.001 3 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383910 1e-07 0.001 3 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383911 1e-07 0.001 3 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383912 1e-07 0.001 3 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383913 1e-07 0.001 3 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383914 1e-07 0.001 3 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383915 1e-07 0.001 3 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383916 1e-07 0.001 3 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383917 1e-07 0.001 3 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383918 1e-07 0.001 3 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383919 1e-07 0.001 3 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383920 1e-07 0.001 3 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383921 1e-07 0.001 3 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383922 1e-07 0.001 3 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383923 1e-07 0.001 3 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383924 1e-07 0.001 3 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383925 1e-07 0.001 3 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383926 1e-07 0.001 3 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383927 1e-07 0.001 3 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383928 1e-07 0.001 3 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383929 1e-07 0.001 3 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383930 1e-07 0.001 3 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383931 1e-07 0.001 3 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383932 1e-07 0.001 3 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383933 1e-07 0.001 3 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383934 1e-07 0.001 3 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383935 1e-07 0.001 3 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383936 1e-07 0.001 3 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383937 1e-07 0.001 3 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383938 1e-07 0.001 3 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383939 1e-07 0.001 3 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383940 1e-07 0.001 3 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383941 1e-07 0.001 3 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383942 1e-07 0.001 3 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383943 1e-07 0.001 3 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383944 1e-07 0.001 3 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383945 1e-07 0.001 3 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383946 1e-07 0.001 3 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383947 1e-07 0.001 3 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383948 1e-07 0.001 3 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383949 1e-07 0.001 3 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383950 1e-07 0.001 3 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383951 1e-07 0.001 3 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383952 1e-07 0.001 3 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383953 1e-07 0.001 3 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383954 1e-07 0.001 3 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383955 1e-07 0.001 3 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383956 1e-07 0.001 3 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383957 1e-07 0.001 3 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383958 1e-07 0.001 3 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383959 1e-07 0.001 3 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383960 1e-07 0.001 3 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383961 1e-07 0.001 3 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383962 1e-07 0.001 3 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383963 1e-07 0.001 3 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383964 1e-07 0.001 3 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383965 1e-07 0.001 3 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383966 1e-07 0.001 3 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383967 1e-07 0.001 3 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383968 1e-07 0.001 3 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383969 1e-07 0.001 3 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383970 1e-07 0.001 3 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383971 1e-07 0.001 3 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383972 1e-07 0.001 3 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383973 1e-07 0.001 3 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383974 1e-07 0.001 3 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383975 1e-07 0.001 3 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383976 1e-07 0.001 3 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383977 1e-07 0.001 3 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383978 1e-07 0.001 3 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383979 1e-07 0.001 3 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383980 1e-07 0.001 3 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383981 1e-07 0.001 3 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383982 1e-07 0.001 3 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383983 1e-07 0.001 3 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383984 1e-07 0.001 3 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383985 1e-07 0.001 3 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383986 1e-07 0.001 3 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383987 1e-07 0.001 3 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383988 1e-07 0.001 3 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383989 1e-07 0.001 3 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383990 1e-07 0.001 3 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383991 1e-07 0.001 3 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383992 1e-07 0.001 3 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383993 1e-07 0.001 3 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383994 1e-07 0.001 3 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383995 1e-07 0.001 3 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383996 1e-07 0.001 3 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383997 1e-07 0.001 3 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383998 1e-07 0.001 3 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383999 1e-07 0.001 3 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384000 1e-07 0.001 3 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384001 1e-07 0.001 3 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384002 1e-07 1e-06 0.75 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384003 1e-07 1e-06 0.75 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384004 1e-07 1e-06 0.75 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384005 1e-07 1e-06 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384006 1e-07 1e-06 0.75 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384007 1e-07 1e-06 0.75 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384008 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384009 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384010 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384011 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384012 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384013 1e-07 1e-06 0.75 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384014 1e-07 1e-06 0.75 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384015 1e-07 1e-06 0.75 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384016 1e-07 1e-06 0.75 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384017 1e-07 1e-06 0.75 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384018 1e-07 1e-06 0.75 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384019 1e-07 1e-06 0.75 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384020 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384021 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384022 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384023 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384024 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384025 1e-07 1e-06 0.75 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384026 1e-07 1e-06 0.75 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384027 1e-07 1e-06 0.75 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384028 1e-07 1e-06 0.75 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384029 1e-07 1e-06 0.75 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384030 1e-07 1e-06 0.75 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384031 1e-07 1e-06 0.75 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384032 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384033 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384034 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384035 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384036 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384037 1e-07 1e-06 0.75 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384038 1e-07 1e-06 0.75 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384039 1e-07 1e-06 0.75 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384040 1e-07 1e-06 0.75 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384041 1e-07 1e-06 0.75 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384042 1e-07 1e-06 0.75 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384043 1e-07 1e-06 0.75 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384044 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384045 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384046 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384047 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384048 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384049 1e-07 1e-06 0.75 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384050 1e-07 1e-06 0.75 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384051 1e-07 1e-06 0.75 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384052 1e-07 1e-06 0.75 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384053 1e-07 1e-06 0.75 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384054 1e-07 1e-06 0.75 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384055 1e-07 1e-06 0.75 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384056 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384057 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384058 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384059 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384060 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384061 1e-07 1e-06 0.75 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384062 1e-07 1e-06 0.75 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384063 1e-07 1e-06 0.75 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384064 1e-07 1e-06 0.75 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384065 1e-07 1e-06 0.75 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384066 1e-07 1e-06 0.75 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384067 1e-07 1e-06 0.75 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384068 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384069 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384070 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384071 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384072 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
