"seed" "inv_id" "sim_gen" "freq" "freq_p1" "freq_p2" "num_qtns" "mean_qtnSelCoef" "sd_qtnSelCoef" "mean_qtnDom" "sd_qtnDom" "inv_FST" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom" "inv_originGen" "inv_pos" "inv_end" "inv_length"
"3384725" 2681448 3200 0.0015 0.0015 0.0015 15 0.000614588 0.00137564 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3186 1400648 1446252 45605
"3384725" 26860092 32000 0.019 0.021 0.017 45 0.000317719 0.00203726 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31913 1709078 1723098 14021
"3384725" 2686543 3200 0.00075 0.001 5e-04 4 0.00155644 0.00128465 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3192 252536 267178 14643
"3384725" 2687378 3200 0.001 0 0.002 1 0.00313005 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3193 213579 220564 6986
"3384725" 26879803 33000 0.13625 0.1405 0.132 132 -4.6024e-05 0.00198701 0 0 0.000153481 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 35200 0.50975 0.5045 0.515 187 -0.000113523 0.00200899 0 0 0.000110292 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 32000 0.00875 0.005 0.0125 110 -0.000195273 0.00199285 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 35400 0.52275 0.5035 0.542 196 -1.82712e-05 0.00204853 0 0 0.00148532 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 33600 0.02725 0.0345 0.02 118 -0.000192779 0.00197966 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 32800 0.163 0.136 0.19 132 -0.000230089 0.00201845 0 0 0.00534336 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 36000 0.86425 0.877 0.8515 273 -0.000218341 0.00214262 0 0 0.00138561 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 34800 0.42975 0.4235 0.436 168 -9.63302e-05 0.00200816 0 0 0.000159397 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 37200 0.8975 0.897 0.898 285 -7.60221e-05 0.00206152 0 0 2.71758e-06 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 34600 0.1315 0.122 0.141 141 -6.47518e-05 0.00192222 0 0 0.000790227 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 36800 0.75625 0.7795 0.733 241 -9.5918e-05 0.00194333 0 0 0.00293249 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 36400 0.9745 0.966 0.983 288 1.31738e-06 0.00208849 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 37000 0.8275 0.8305 0.8245 254 -2.81367e-05 0.00210717 0 0 6.305e-05 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 32200 0.06775 0.0895 0.046 115 -0.000178007 0.0019623 0 0 0.00748991 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 35600 0.6885 0.67 0.707 208 -0.000135184 0.00209278 0 0 0.00159581 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 34200 0.10325 0.1045 0.102 124 -0.000187226 0.00199085 0 0 1.68756e-05 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 35800 0.7845 0.7645 0.8045 239 -0.000132444 0.00205548 0 0 0.00236603 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 33200 0.1335 0.1415 0.1255 133 -0.000165403 0.00199411 0 0 0.000553261 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 33800 0.0255 0.027 0.024 118 -0.000223892 0.00195069 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 32400 0.054 0.0705 0.0375 117 -0.000162613 0.00195399 0 0 0.00532946 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 36600 0.901 0.9105 0.8915 262 7.04671e-05 0.00196942 0 0 0.00101178 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 34000 0.04325 0.0535 0.033 120 -0.000181831 0.00196112 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 35000 0.6715 0.658 0.685 191 -0.000148008 0.00200348 0 0 0.000826202 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 32600 0.072 0.07 0.074 127 -0.000148568 0.00194857 0 0 5.98659e-05 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 33400 0.06675 0.067 0.0665 131 -0.000270975 0.00201882 0 0 1.0033e-06 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 36200 0.96225 0.9655 0.959 260 -5.65216e-06 0.00201462 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 37400 0.997 0.9985 0.9955 291 2.41609e-05 0.00210065 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 26879803 34400 0.186 0.209 0.163 152 -0.000250187 0.0019462 0 0 0.00349396 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31936 1541307 1579738 38432
"3384725" 2688252 3200 0.0025 0.002 0.003 8 0.000308017 0.0028127 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3194 1732860 1773046 40187
"3384725" 2688256 3200 0.001 0.001 0.001 3 0.00217919 0.00203638 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3194 1210026 1223197 13172
"3384725" 2689920 3200 0.00075 0.001 5e-04 5 -0.00103722 0.00160367 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3196 1052880 1072924 20045
"3384725" 2690747 3200 0.00075 5e-04 0.001 2 -0.00283099 0.00173953 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3197 853249 862357 9109
"3384725" 2691554 3200 0.00025 0 5e-04 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3198 1142683 1170385 27703
"3384725" 2692364 3200 5e-04 5e-04 5e-04 16 -0.000634466 0.00179737 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3199 1047834 1090377 42544
"3384725" 26923898 32000 0.00175 0.003 5e-04 93 -0.000103396 0.0022399 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31988 547595 577789 30195
"3384725" 26932357 32000 0.00075 0 0.0015 120 -0.000132456 0.00184442 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31998 763060 799168 36109
"3384725" 26932358 32000 0.00125 5e-04 0.002 37 0.000143194 0.00211413 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31998 1849293 1864021 14729
"3384725" 26932359 32000 0.00025 5e-04 0 83 -0.00014889 0.00178808 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 31998 329542 353566 24025
"3384725" 26934055 32000 0.00025 5e-04 0 156 8.85083e-05 0.00222745 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32000 652801 698437 45637
"3384725" 27032411 32200 0.01175 0.0085 0.015 95 0.000387287 0.00217281 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32117 1610318 1645565 35248
"3384725" 27072995 32200 0.00325 0.0025 0.004 111 0.000188417 0.00207224 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32165 1961819 1996663 34845
"3384725" 27078149 32200 0.01125 0.015 0.0075 60 7.1002e-05 0.00203644 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32171 1543678 1564385 20708
"3384725" 27078964 32200 0.01275 0.0105 0.015 58 -0.000137168 0.00217911 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32172 702738 724296 21559
"3384725" 27080679 32200 0.00125 5e-04 0.002 61 -0.000955274 0.00178345 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32174 465253 480375 15123
"3384725" 27081520 32200 0.00175 5e-04 0.003 128 -0.000180802 0.00176134 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32175 714102 755421 41320
"3384725" 27090874 32200 0.00225 0.003 0.0015 8 0.000215372 0.00190328 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32186 1532827 1537686 4860
"3384725" 27093417 32200 0.00625 0.0085 0.004 86 -9.53442e-05 0.00188586 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32189 303071 329437 26367
"3384725" 27094335 32200 0.00175 5e-04 0.003 109 4.30684e-05 0.00197662 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32190 1731737 1761151 29415
"3384725" 27096789 32200 0.001 0.001 0.001 55 0.000509181 0.00182482 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32193 875131 890661 15531
"3384725" 27097654 32200 5e-04 0 0.001 104 -0.000383643 0.00207088 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32194 1226641 1258224 31584
"3384725" 27097655 32200 0.00075 5e-04 0.001 93 -5.88133e-05 0.00184133 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32194 322391 349690 27300
"3384725" 27098493 32200 0.001 0.0015 5e-04 192 9.11668e-05 0.00221728 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32195 502547 551610 49064
"3384725" 27100216 32200 0.00025 5e-04 0 31 -0.000740163 0.00211272 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32197 1364191 1374660 10470
"3384725" 27101909 32200 0.00025 5e-04 0 136 -0.000139907 0.00190173 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32199 143995 193710 49716
"3384725" 27132940 32800 0.02 0.015 0.025 134 -0.000493344 0.00206943 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32236 459690 491928 32239
"3384725" 27132940 32600 0.038 0.0325 0.0435 130 -0.000481431 0.00205435 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32236 459690 491928 32239
"3384725" 27132940 32400 0.00425 0.002 0.0065 128 -0.000533759 0.00207631 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32236 459690 491928 32239
"3384725" 27156524 32800 0.05825 0.034 0.0825 124 -0.000297384 0.00183855 0 0 0.0107199 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32264 1061762 1095799 34038
"3384725" 27156524 32600 0.10425 0.063 0.1455 119 -0.000231986 0.00187443 0 0 0.0182215 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32264 1061762 1095799 34038
"3384725" 27156524 32400 0.0165 0.0125 0.0205 112 -0.000337511 0.00186277 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32264 1061762 1095799 34038
"3384725" 27158209 32400 0.04675 0.052 0.0415 62 -5.48105e-05 0.00182668 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32266 1826517 1841249 14733
"3384725" 27171604 32400 0.0505 0.0465 0.0545 110 0.000272476 0.00196243 0 0 0.000333683 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32282 52819 87502 34684
"3384725" 27171604 32600 0.00475 0.007 0.0025 109 0.000271578 0.00197147 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32282 52819 87502 34684
"3384725" 27183344 32400 0.006 0.0075 0.0045 22 0.000350245 0.00189884 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32296 1681994 1689316 7323
"3384725" 27237228 32600 0.01325 0.014 0.0125 164 0.000218069 0.00193246 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32360 846347 895086 48740
"3384725" 27237228 32400 0.02275 0.012 0.0335 164 0.000240981 0.00191564 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32360 846347 895086 48740
"3384725" 27253302 32400 5e-04 0 0.001 111 0.000503019 0.00214856 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32379 1315704 1348339 32636
"3384725" 27261673 32400 0.0035 0.002 0.005 98 0.000154928 0.00208609 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32389 1271974 1295327 23354
"3384725" 27265860 32400 0.00175 0.0015 0.002 69 -0.000368709 0.00203722 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32394 441340 458243 16904
"3384725" 27266681 32400 0.00075 0.001 5e-04 26 -0.000300882 0.00157332 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32395 1075994 1084337 8344
"3384725" 27267482 32400 0.00125 0.002 5e-04 56 0.000204927 0.00187613 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32396 77226 96031 18806
"3384725" 27269169 32400 0.00025 0 5e-04 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32398 2063744 2088108 24365
"3384725" 27270849 32400 0.00025 5e-04 0 123 0.000383747 0.0017646 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32400 854969 893546 38578
"3384725" 27270850 32400 0.00025 5e-04 0 5 0.00108669 0.00193362 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32400 1830444 1833008 2565
"3384725" 27270851 32400 0.00025 0 5e-04 90 0.000347835 0.00208384 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32400 835861 866941 31081
"3384725" 27270852 32400 0.00025 0 5e-04 131 0.00014572 0.00195062 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32400 1827075 1865111 38037
"3384725" 27290963 32600 0.01025 0.0045 0.016 83 -0.000118103 0.00224281 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32424 932327 958675 26349
"3384725" 2730908 3600 0.04825 0.053 0.0435 20 0.000152481 0.00231338 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3245 1724781 1769158 44378
"3384725" 2730908 4000 0.00975 0.009 0.0105 15 -4.95003e-05 0.00219386 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3245 1724781 1769158 44378
"3384725" 2730908 3800 0.0445 0.0385 0.0505 21 -4.71491e-05 0.00207278 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3245 1724781 1769158 44378
"3384725" 2730908 3400 0.026 0.023 0.029 14 -2.85912e-05 0.00227507 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3245 1724781 1769158 44378
"3384725" 27386888 32600 0.0015 0.0025 5e-04 46 -0.000519496 0.00228673 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32538 1235223 1248632 13410
"3384725" 27427259 32600 0.0035 0.003 0.004 121 -4.13574e-05 0.00216289 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32586 923113 963149 40037
"3384725" 27428905 32600 5e-04 0.001 0 135 8.66464e-06 0.00199252 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32588 1940746 1984146 43401
"3384725" 27431471 32600 0.00275 0.004 0.0015 122 -7.69569e-05 0.00206281 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32591 1910715 1945685 34971
"3384725" 27433131 32600 0.001 0.0015 5e-04 154 9.52836e-06 0.0019578 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32593 1503918 1551325 47408
"3384725" 27433986 32600 0.00225 0.003 0.0015 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32594 2002621 2012756 10136
"3384725" 27433987 32600 0.0015 0 0.003 146 -8.83187e-05 0.00224947 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32594 503948 544235 40288
"3384725" 27436539 32600 0.00075 0.001 5e-04 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32597 2022845 2057688 34844
"3384725" 27436540 32600 0.00025 0 5e-04 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32597 2048301 2050571 2271
"3384725" 27437375 32600 0.0015 0.0025 5e-04 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32598 2015878 2043898 28021
"3384725" 27438155 32600 0.00025 0 5e-04 135 7.65967e-05 0.00188627 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32599 1507691 1548571 40881
"3384725" 27438157 32600 0.00025 0 5e-04 27 -0.000281786 0.0023328 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32599 1382410 1392562 10153
"3384725" 27438970 32600 0.00025 5e-04 0 130 -0.000562501 0.00196558 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32600 1143443 1177420 33978
"3384725" 27438971 32600 0.00025 5e-04 0 105 -8.49847e-05 0.00220661 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32600 1643069 1671999 28931
"3384725" 27438972 32600 0.00025 0 5e-04 157 3.80472e-05 0.00178754 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32600 736624 782503 45880
"3384725" 27464153 33000 0.21925 0.2015 0.237 0 0 0 0 0 0.00184054 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32630 186414 186514 101
"3384725" 27464153 33200 0.0615 0.0825 0.0405 0 0 0 0 0 0.00764063 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32630 186414 186514 101
"3384725" 27464153 32800 0.0375 0.048 0.027 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32630 186414 186514 101
"3384725" 27512372 32800 0.011 0.0195 0.0025 18 -0.000396508 0.00265825 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32687 916536 922596 6061
"3384725" 2754521 3400 0.0085 0.0085 0.0085 20 -0.000494698 0.00140722 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 3273 538649 587009 48361
"3384725" 27593455 32800 0.00225 0.0025 0.002 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32783 1905449 1905670 222
"3384725" 27599187 32800 0.00175 0.0015 0.002 22 -0.000101106 0.00202109 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32790 1713813 1721069 7257
"3384725" 27605173 32800 0.00025 0 5e-04 12 0.000497899 0.0016673 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32797 1463737 1465879 2143
"3384725" 27606855 32800 0.00025 5e-04 0 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32799 2010612 2023349 12738
"3384725" 27607701 32800 0.00025 0 5e-04 70 -0.000119273 0.00194668 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32800 307671 329152 21482
"3384725" 27607702 32800 0.00025 0 5e-04 144 4.77648e-05 0.00186969 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32800 1815963 1854557 38595
"3384725" 276850 800 0.031 0.026 0.036 9 0.000939248 0.0020459 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 329 201530 249404 47875
"3384725" 276850 400 0.005 0.005 0.005 4 0.00134537 0.00189776 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 329 201530 249404 47875
"3384725" 276850 1000 0.0195 0.0165 0.0225 7 0.00083249 0.00232879 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 329 201530 249404 47875
"3384725" 276850 600 0.01025 0.008 0.0125 8 0.00245999 0.00303112 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 329 201530 249404 47875
"3384725" 27692484 33000 0.015 0.0225 0.0075 100 -0.00039237 0.00211454 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32900 560397 591563 31167
"3384725" 27706716 33200 0.0755 0.0845 0.0665 92 6.39239e-05 0.00199751 0 0 0.00116046 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32917 1964935 1988994 24060
"3384725" 27706716 33000 0.091 0.085 0.097 92 0.000143262 0.00199313 0 0 0.000435208 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32917 1964935 1988994 24060
"3384725" 27726109 33000 0.0195 0.015 0.024 39 -0.000257333 0.00184101 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32940 1748075 1759143 11069
"3384725" 27756159 33000 0.0055 0.004 0.007 58 -9.81587e-05 0.00187837 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32976 1677172 1696941 19770
"3384725" 27757000 33000 0.00675 0.01 0.0035 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32977 2049499 2065853 16355
"3384725" 27759512 33000 0.00375 5e-04 0.007 88 -3.55714e-05 0.00225665 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32980 1401003 1432038 31036
"3384725" 27767084 33000 0.00325 0.0055 0.001 50 -4.14288e-05 0.00194347 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32989 128391 144237 15847
"3384725" 27773731 33000 5e-04 0.001 0 148 -0.00021305 0.00223522 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32997 934764 983491 48728
"3384725" 27775441 33000 0.00025 0 5e-04 32 0.000406785 0.00162693 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 32999 1522624 1532837 10214
