inv_id sim_gen inv_originGen inv_pos inv_end inv_length 
13634994 16200 16197 1503918 1525487 21570
13586417 16200 16139 635008 666544 31537
13584745 16200 16137 641360 688118 46759
13625053 16200 16185 915036 950689 35654
13636701 16200 16199 1106995 1129202 22208
13617421 16200 16176 1767226 1768699 1474
13630820 16200 16192 1950337 1986656 36320
13637570 16200 16200 743861 773574 29714
13637571 16200 16200 305330 346084 40755
13791789 16400 16384 951304 955385 4082
13683687 16400 16255 948454 979596 31143
13690403 16400 16263 600238 641046 40809
13778271 16400 16368 1433128 1474026 40899
13765010 16400 16352 1513442 1555717 42276
13791788 16400 16384 1739544 1740588 1045
13801890 16400 16396 7561 54025 46465
13772445 16400 16361 1109282 1146874 37593
13786734 16400 16378 747989 782764 34776
13803584 16400 16398 1726978 1728624 1647
13798526 16400 16392 348218 369939 21722
13798525 16400 16392 1221405 1268122 46718
13949765 16600 16572 2036997 2039633 2637
13891797 16600 16503 1158853 1168282 9430
13810230 16600 16406 1526076 1538239 12164
13867577 16600 16474 1715639 1764621 48983
13870045 16600 16477 967907 999290 31384
13911116 16600 16526 1553365 1584363 30999
13926101 16600 16544 34159 53027 18869
13908592 16600 16523 1635149 1672570 37422
13926100 16600 16544 1063244 1077779 14536
13969770 16600 16596 339335 382961 43627
13967301 16600 16593 1527990 1541777 13788
13943999 16600 16565 1940284 1950615 10332
13970654 16600 16597 1157809 1162469 4661
13971479 16600 16598 641003 683393 42391
13967300 16600 16593 1666150 1671643 5494
13968138 16600 16594 490767 495369 4603
13973204 16600 16600 890156 891218 1063
13976557 16800 16604 371726 399308 27583
14060299 16800 16704 1102224 1144391 42168
14139869 16800 16798 1446744 1451640 4897
14106698 16800 16759 1755434 1775813 20380
14084753 16800 16733 759985 770866 10882
13984976 16800 16614 58186 90831 32646
14090735 16800 16740 2030872 2060893 30022
14097463 16800 16748 113567 155672 42106
14139034 16800 16797 539048 577439 38392
14139867 16800 16798 1319891 1322279 2389
14139868 16800 16798 719505 744441 24937
14141550 16800 16800 1859911 1880073 20163
14300017 17000 16988 1945837 1992194 46358
14265655 17000 16947 63147 73534 10388
14193681 17000 16862 666203 678028 11826
14225829 17000 16900 1147225 1152038 4814
14295020 17000 16982 3088 51887 48800
14270748 17000 16953 1417219 1443828 26610
14274890 17000 16958 1354524 1382461 27938
14283227 17000 16968 1842970 1851178 8209
14290755 17000 16977 1966691 1996580 29890
14304153 17000 16993 1851348 1868353 17006
14289107 17000 16975 717160 718714 1555
14304155 17000 16993 1662529 1683055 20527
14298388 17000 16986 1143678 1162199 18522
14308325 17000 16998 134989 157451 22463
14309160 17000 16999 1429771 1456107 26337
14308323 17000 16998 1760279 1788430 28152
14420367 17200 17131 1223005 1262876 39872
14398410 17200 17105 1454274 1488950 34677
14441234 17200 17156 51869 80536 28668
14401711 17200 17109 1953182 1968096 14915
14392637 17200 17098 1552769 1592946 40178
14419553 17200 17130 134726 142157 7432
14474805 17200 17196 1500758 1538450 37693
14469768 17200 17190 1238918 1262023 23106
14472319 17200 17193 761279 785698 24420
14475624 17200 17197 1773874 1777602 3729
14476417 17200 17198 859830 895436 35607
14477228 17200 17199 566261 569857 3597
14597513 17400 17342 484742 496167 11426
14490049 17400 17214 856354 894114 37761
14640334 17400 17393 1785868 1796565 10698
14551144 17400 17287 14459 30054 15596
14489206 17400 17213 1316206 1357313 41108
14625984 17400 17376 1717886 1735656 17771
14544404 17400 17279 1771142 1775195 4054
14643748 17400 17397 1231345 1266108 34764
14643749 17400 17397 46345 64856 18512
14771030 17600 17548 826572 862303 35732
14717194 17600 17484 849072 860563 11492
14746821 17600 17519 944624 964601 19978
14706415 17600 17471 829663 864469 34807
14808236 17600 17592 739518 761507 21990
14810783 17600 17595 823531 835371 11841
14806626 17600 17590 880174 885730 5557
14806624 17600 17590 1403415 1436595 33181
14952547 17800 17763 441957 461358 19402
14928860 17800 17735 920949 945003 24055
14874846 17800 17671 1939841 1941651 1811
14899353 17800 17700 1706570 1718742 12173
14950871 17800 17761 1322263 1356135 33873
14950035 17800 17760 350583 380349 29767
14959262 17800 17771 1124364 1156862 32499
14972794 17800 17787 321773 352218 30446
14972791 17800 17787 2008642 2022165 13524
14972792 17800 17787 567510 597008 29499
14975291 17800 17790 1962610 1968762 6153
14981294 17800 17797 1636394 1652426 16033
14982966 17800 17799 1009193 1013214 4022
14983768 17800 17800 1924587 1969360 44774
14986275 18000 17803 145797 189260 43464
15093286 18000 17930 1959941 1990939 30999
15141679 18000 17988 1602342 1637249 34908
15078093 18000 17912 1639264 1679864 40601
15099074 18000 17937 1745366 1781557 36192
15137551 18000 17983 1188447 1190730 2284
15058743 18000 17889 107830 144541 36712
15119210 18000 17961 1108694 1148478 39785
15146792 18000 17994 449389 496099 46711
15132609 18000 17977 942420 964256 21837
15140872 18000 17987 1475004 1480376 5373
15148480 18000 17996 1637552 1682355 44804
15151918 18000 18000 902545 944928 42384
15312748 18200 18191 472839 485408 12570
15190754 18200 18046 954089 965516 11428
15200144 18200 18057 156977 193254 36278
15316111 18200 18195 1113282 1162680 49399
15243953 18200 18109 126106 130407 4302
15319469 18200 18199 751045 799825 48781
15319468 18200 18199 1513102 1552250 39149
15310197 18200 18188 1577393 1598644 21252
15320347 18200 18200 1539338 1570766 31429
15320348 18200 18200 27250 57003 29754
15468718 18400 18377 1508252 1521947 13696
15434219 18400 18336 152902 178945 26044
15488092 18400 18400 2004882 2044789 39908
15626476 18600 18564 1104403 1151427 47025
15619691 18600 18556 144348 191534 47187
15622201 18600 18559 1419765 1464355 44591
15642227 18600 18583 467178 493323 26146
15634774 18600 18574 1072055 1079311 7257
15645611 18600 18587 353989 382347 28359
15654043 18600 18597 320978 354230 33253
15653203 18600 18596 33837 37527 3691
15653205 18600 18596 741372 776749 35378
15654863 18600 18598 1101951 1138967 37017
15655680 18600 18599 1933155 1940145 6991
15656531 18600 18600 35853 85819 49967
15765165 18800 18729 1217042 1224729 7688
15732482 18800 18690 377008 399662 22655
15662378 18800 18607 1937190 1969630 32441
15691959 18800 18642 1631810 1645239 13430
15820510 18800 18795 1893924 1895513 1590
15814753 18800 18788 1211709 1217240 5532
15821402 18800 18796 17653 49368 31716
15816396 18800 18790 517767 559831 42065
15823945 18800 18799 1413965 1443484 29520
15819694 18800 18794 1122290 1141765 19476
15818104 18800 18792 1514689 1553716 39028
15823942 18800 18799 834924 870228 35305
15824783 18800 18800 1238927 1262687 23761
15847596 19000 18827 280690 282065 1376
15976100 19000 18980 120255 134684 14430
15971797 19000 18975 1203640 1205581 1942
15977845 19000 18982 505927 549225 43299
15872790 19000 18857 831352 859194 27843
15917891 19000 18911 614219 662645 48427
15930360 19000 18926 306390 353435 47046
15964232 19000 18966 1848084 1881450 33367
15985370 19000 18991 945538 950526 4989
15964231 19000 18966 379518 387972 8455
15984513 19000 18990 1400984 1408960 7977
15978673 19000 18983 522780 524448 1669
15992101 19000 18999 1204595 1238723 34129
15989593 19000 18996 1241574 1247767 6194
15990397 19000 18997 1603595 1615621 12027
15992100 19000 18999 615641 619803 4163
15991273 19000 18998 954256 971681 17426
15992945 19000 19000 1446858 1458580 11723
15992946 19000 19000 100024 138628 38605
15992947 19000 19000 1352609 1395406 42798
15992948 19000 19000 1512416 1560288 47873
15992949 19000 19000 986502 992555 6054
15992950 19000 19000 1537305 1546125 8821
16141188 19200 19176 2001391 2045350 43960
16133859 19200 19167 1231619 1279146 47528
16108406 19200 19137 704439 708149 3711
16158966 19200 19197 1904651 1938440 33790
16148010 19200 19184 120891 129633 8743
16133861 19200 19167 1148632 1171337 22706
16104104 19200 19132 910822 915148 4327
16160612 19200 19199 2016995 2029579 12585
16157249 19200 19195 1650672 1680516 29845
16158133 19200 19196 583136 599231 16096
16159836 19200 19198 706813 726677 19865
16159838 19200 19198 1643588 1692628 49041
16161509 19200 19200 336682 376796 40115
16161510 19200 19200 1314850 1343818 28969
16279023 19400 19340 865044 873710 8667
16245569 19400 19300 1503516 1544891 41376
16315498 19400 19383 1779427 1796984 17558
16312060 19400 19379 1556259 1597807 41549
16309522 19400 19376 857815 895423 37609
16258253 19400 19315 264908 289230 24323
16303527 19400 19369 1409873 1433962 24090
16306959 19400 19373 816023 834656 18634
16329800 19400 19400 396639 398462 1824
16329801 19400 19400 347075 364983 17909
16486043 19600 19585 1113129 1148724 35596
16458037 19600 19552 1427164 1468195 41032
16434498 19600 19524 863329 892640 29312
16425317 19600 19513 672526 698663 26138
16495178 19600 19596 1407060 1422939 15880
16475017 19600 19572 1823109 1855343 32235
16447909 19600 19540 749454 790946 41493
16388435 19600 19469 705655 715316 9662
16491876 19600 19592 344420 369835 25416
16496846 19600 19598 2017710 2031844 14135
16496848 19600 19598 270422 296116 25695
16498567 19600 19600 112094 152813 40720
16498568 19600 19600 75224 78709 3486
16498569 19600 19600 1477193 1481699 4507
16614201 19800 19738 1771355 1789713 18359
16649696 19800 19780 1633156 1678878 45723
16665007 19800 19798 843459 846150 2692
16532785 19800 19641 1456223 1484994 28772
16538749 19800 19648 447780 464005 16226
16632679 19800 19760 306805 343341 36537
16665842 19800 19799 825805 867149 41345
16744411 20000 19893 1242174 1249593 7420
16820996 20000 19984 1916076 1921009 4934
16825963 20000 19990 1115736 1134453 18718
16754559 20000 19905 89346 98456 9111
16812570 20000 19974 506662 544706 38045
16831792 20000 19997 2012064 2050487 38424
16833448 20000 19999 1878207 1893299 15093
16832605 20000 19998 2034277 2041917 7641
16833446 20000 19999 1065300 1073312 8013
16833447 20000 19999 290283 297652 7370
16834285 20000 20000 716509 717197 689
16834286 20000 20000 375532 383954 8423
16926407 20200 20109 146481 159741 13261
16952554 20200 20140 323150 362771 39622
16994750 20200 20190 158632 188755 30124
16914615 20200 20095 1230067 1251119 21053
16999808 20200 20196 653362 679553 26192
16969480 20200 20160 1671728 1684689 12962
16866223 20200 20038 802086 834915 32830
16963664 20200 20153 38266 40305 2040
16999806 20200 20196 2027482 2072015 44534
17002371 20200 20199 347119 393678 46560
17003260 20200 20200 2013073 2053167 40095
17121696 20400 20341 2019293 2020794 1502
17134292 20400 20356 2078431 2098845 20415
17083899 20400 20296 359928 365374 5447
17041942 20400 20246 1223630 1246388 22759
17168730 20400 20397 626061 673718 47658
17170396 20400 20399 1145695 1184018 38324
17170395 20400 20399 190416 193733 3318
17296202 20600 20548 1459011 1473057 14047
17332105 20600 20591 915754 951533 35780
17242110 20600 20484 1615264 1661252 45989
17279242 20600 20528 1305761 1350482 44722
17271624 20600 20519 1227636 1233545 5910
17285136 20600 20535 551839 571538 19700
17308761 20600 20563 1627777 1649412 21636
17321246 20600 20578 1920979 1931706 10728
17317110 20600 20573 1662485 1696191 33707
17337920 20600 20598 448846 462648 13803
17319611 20600 20576 256615 275436 18822
17320444 20600 20577 901082 936991 35910
17336240 20600 20596 836874 864677 27804
17327986 20600 20586 1304540 1331549 27010
17338810 20600 20599 1337950 1348939 10990
17338811 20600 20599 1236684 1274210 37527
17338812 20600 20599 1540604 1583079 42476
17339698 20600 20600 368325 385316 16992
17339699 20600 20600 769475 792642 23168
17440757 20800 20720 1669249 1695987 26739
17441600 20800 20721 127253 144544 17292
17502966 20800 20794 1779959 1789368 9410
17502098 20800 20793 700904 741728 40825
17507157 20800 20799 1618594 1643485 24892
17474276 20800 20760 603047 633555 30509
17502099 20800 20793 1469736 1469847 112
17492052 20800 20781 1205458 1231519 26062
17506300 20800 20798 102893 127661 24769
17613244 21000 20925 332664 340272 7609
17665487 21000 20987 720277 757351 37075
17669736 21000 20992 24745 60566 35822
17597144 21000 20906 1911024 1936790 25767
17588003 21000 20895 300212 308484 8273
17577849 21000 20883 1513186 1533576 20391
17674685 21000 20998 1639507 1662024 22518
17665488 21000 20987 1428646 1463561 34916
17667210 21000 20989 173895 185537 11643
17675580 21000 20999 1658093 1695707 37615
17675581 21000 20999 956924 998705 41782
17675582 21000 20999 1612535 1641669 29135
17676419 21000 21000 1272455 1273116 662
17806213 21200 21154 1801793 1815965 14173
17766491 21200 21107 1102445 1116551 14107
17823000 21200 21174 1808872 1837750 28879
17784899 21200 21129 1751293 1797690 46398
17831353 21200 21184 710741 754747 44007
17823887 21200 21175 1113220 1124140 10921
17803663 21200 21151 1819698 1869184 49487
17844887 21200 21200 316740 344772 28033
18005682 21400 21391 1806766 1832595 25830
18000633 21400 21385 1846651 1869926 23276
18008317 21400 21394 1403216 1407653 4438
17860253 21400 21218 331521 378530 47010
17971267 21400 21350 119692 145110 25419
18001471 21400 21386 724767 739557 14791
18011707 21400 21398 491968 499172 7205
18011708 21400 21398 689437 697447 8011
18013355 21400 21400 1353445 1389583 36139
18013356 21400 21400 1249846 1274013 24168
18174461 21600 21592 554308 567781 13474
18174459 21600 21592 89279 94281 5003
18142716 21600 21554 1933876 1964531 30656
18114182 21600 21520 344401 380457 36057
18142714 21600 21554 1827687 1854931 27245
18122595 21600 21530 712796 758383 45588
18176138 21600 21594 363240 377786 14547
18179418 21600 21598 1439505 1485305 45801
18181090 21600 21600 929922 977266 47345
18192139 21800 21613 1819683 1851235 31553
18349110 21800 21799 1615084 1626427 11344
18181959 21800 21601 1644539 1664342 19804
18337354 21800 21785 322552 369612 47061
18223315 21800 21650 53462 90712 37251
18344056 21800 21793 548225 551088 2864
18261970 21800 21696 1216359 1229224 12866
18346557 21800 21796 1945684 1984046 38363
18346559 21800 21796 1123003 1155630 32628
18344906 21800 21794 956226 978699 22474
18349981 21800 21800 1487000 1491741 4742
18349982 21800 21800 1522975 1552961 29987
18507476 22000 21988 1264536 1288874 24339
18478981 22000 21954 1744395 1780048 35654
18416909 22000 21880 1825970 1844610 18641
18504130 22000 21984 1428875 1463590 34716
18507477 22000 21988 1913313 1940114 26802
18501524 22000 21981 1143037 1182467 39431
18506645 22000 21987 1903008 1943136 40129
18501523 22000 21981 373487 382631 9145
18513450 22000 21995 717311 747636 30326
18505788 22000 21986 1471128 1481180 10053
18505786 22000 21986 669244 684450 15207
18516877 22000 21999 181664 190550 8887
18516875 22000 21999 1745508 1794831 49324
18517701 22000 22000 344254 367057 22804
18517702 22000 22000 964887 981851 16965
18661887 22200 22171 1635587 1683654 48068
18652668 22200 22160 2038010 2077870 39861
18605341 22200 22104 1570695 1589675 18981
18681092 22200 22194 1703449 1709785 6337
18661134 22200 22170 1656067 1694348 38282
18648532 22200 22155 1225067 1274965 49899
18684486 22200 22198 1671881 1680082 8202
18677837 22200 22190 1941896 1970928 29033
18676208 22200 22188 970826 974321 3496
18677013 22200 22189 533160 557666 24507
18683636 22200 22197 151671 190903 39233
18683635 22200 22197 1912183 1957375 45193
18686210 22200 22200 342224 380149 37926
18833816 22400 22375 1453535 1474534 21000
18803392 22400 22339 134755 177430 42676
18794942 22400 22329 1928919 1936464 7546
18849748 22400 22394 307655 332853 25199
18838052 22400 22380 1279391 1282084 2694
18767922 22400 22297 887322 897242 9921
18845507 22400 22389 2025680 2045449 19770
18731040 22400 22253 1706028 1716107 10080
18854675 22400 22400 305228 309055 3828
18854676 22400 22400 2002772 2008097 5326
18977886 22600 22546 138893 159331 20439
19012413 22600 22587 1114555 1146370 31816
18983751 22600 22553 495399 499271 3873
18897803 22600 22451 1857899 1870525 12627
19007447 22600 22581 707249 726435 19187
18925452 22600 22484 928751 971975 43225
18911262 22600 22467 319017 368538 49522
18902846 22600 22457 141364 156622 15259
19010746 22600 22585 47460 51064 3605
19015045 22600 22590 1926670 1946762 20093
18997396 22600 22569 1443436 1480640 37205
19021997 22600 22598 1208860 1258432 49573
19023640 22600 22600 1502848 1549752 46905
19023641 22600 22600 2053203 2079053 25851
19060474 22800 22644 1690569 1696308 5740
19156235 22800 22758 1666358 1672307 5950
19157061 22800 22759 1935367 1973295 37929
19188046 22800 22796 757882 794924 37043
19167008 22800 22771 2033690 2074797 41108
19178692 22800 22785 1729983 1738806 8824
19175326 22800 22781 2013009 2017291 4283
19188045 22800 22796 103440 153150 49711
19191460 22800 22800 970250 994471 24222
19191461 22800 22800 1567496 1593530 26035
19352661 23000 22992 1974920 1975224 305
19293259 23000 22921 1464600 1483803 19204
19304088 23000 22934 1525850 1528355 2506
19245396 23000 22864 609919 654942 45024
19260548 23000 22882 531873 571554 39682
19292425 23000 22920 541333 565538 24206
19348508 23000 22987 1500484 1520893 20410
19261364 23000 22883 1413868 1436536 22669
19350137 23000 22989 1551258 1571032 19775
19350139 23000 22989 916587 962548 45962
19312293 23000 22944 1326165 1364481 38317
19356933 23000 22997 2050922 2082822 31901
19359424 23000 23000 962905 997119 34215
19414801 23200 23066 1049459 1094266 44808
19509788 23200 23179 774185 779003 4819
19523192 23200 23195 1928326 1965496 37171
19523191 23200 23195 751977 766998 15022
19673342 23400 23373 1925068 1941283 16216
19690938 23400 23394 1850323 1853456 3134
19601442 23400 23288 1338316 1364081 25766
19664080 23400 23362 1402991 1404209 1219
19690936 23400 23394 962988 990124 27137
19677583 23400 23378 435398 453813 18416
19684321 23400 23386 1109039 1135532 26494
19695285 23400 23399 604755 648559 43805
19808585 23600 23534 2005857 2052321 46465
19838226 23600 23569 637828 669605 31778
19851794 23600 23585 1928112 1950327 22216
19739895 23600 23452 1433399 1464543 31145
19720624 23600 23429 1559244 1594683 35440
19761746 23600 23478 1629421 1657323 27903
19862035 23600 23597 1542971 1564659 21689
19816239 23600 23543 1783533 1794933 11401
19859441 23600 23594 884037 897761 13725
19862882 23600 23598 1627556 1643908 16353
19863749 23600 23599 1258456 1283746 25291
19864622 23600 23600 1613197 1635729 22533
19892494 23800 23633 436244 476007 39764
20021118 23800 23786 740120 740941 822
20032128 23800 23799 766393 772698 6306
20025339 23800 23791 104944 143842 38899
19991596 23800 23751 921909 925544 3636
19978148 23800 23735 703123 705529 2407
19912562 23800 23657 1818644 1859912 41269
19935994 23800 23685 1466634 1488815 22182
19963792 23800 23718 1995256 1997126 1871
20029584 23800 23796 848749 879610 30862
20031252 23800 23798 12893 34432 21540
20032125 23800 23799 355455 398187 42733
20032932 23800 23800 300181 332401 32221
20032933 23800 23800 955083 999302 44220
20032934 23800 23800 1664465 1679367 14903
20136366 24000 23923 264722 286509 21788
20153275 24000 23943 855068 858151 3084
20054008 24000 23825 513762 543453 29692
20134701 24000 23921 300093 332279 32187
20196136 24000 23994 167837 197965 30129
20097763 24000 23877 700572 728516 27945
20200341 24000 23999 1120696 1149588 28893
20138043 24000 23925 2063747 2083162 19416
20174360 24000 23968 1435611 1464345 28735
20191109 24000 23988 646120 692523 46404
20184279 24000 23980 919988 927169 7182
20190298 24000 23987 403205 414762 11558
20199445 24000 23998 18614 52089 33476
20201182 24000 24000 58317 90780 32464
20201183 24000 24000 347220 393226 46007
20269814 24200 24082 1130175 1152426 22252
20234526 24200 24040 1443708 1476023 32316
20309399 24200 24129 2046510 2063320 16811
20345722 24200 24172 1818799 1853656 34858
20306860 24200 24126 118577 153451 34875
20201979 24200 24001 716124 765983 49860
20358577 24200 24187 1081247 1092020 10774
20359406 24200 24188 378507 394506 16000
20294281 24200 24111 2051865 2065430 13566
20366119 24200 24196 1252554 1284025 31472
20297643 24200 24115 1262795 1276521 13727
20361151 24200 24190 366897 396843 29947
20357732 24200 24186 146040 166310 20271
20366118 24200 24196 2043805 2072030 28226
20367840 24200 24198 447166 495834 48669
20416681 24400 24256 414096 429005 14910
20507546 24400 24364 1888980 1898721 9742
20422611 24400 24263 1122070 1143039 20970
20532142 24400 24393 327384 351554 24171
20514226 24400 24372 1618742 1636023 17282
20494832 24400 24349 1510438 1524720 14283
20535541 24400 24397 285838 295391 9554
20535542 24400 24397 1211734 1243158 31425
20535544 24400 24397 1501469 1536917 35449
20537245 24400 24399 1333027 1352815 19789
20536377 24400 24398 53739 95564 41826
20538082 24400 24400 1086821 1089420 2600
20627997 24600 24507 1369807 1379953 10147
20547490 24600 24411 1528243 1562794 34552
20693232 24600 24585 919836 954341 34506
20705021 24600 24599 351576 381973 30398
20675723 24600 24564 1230987 1272870 41884
20554192 24600 24419 1331884 1366552 34669
20699917 24600 24593 941014 972923 31910
20705020 24600 24599 2001121 2048083 46963
20703304 24600 24597 1872011 1899140 27130
20705848 24600 24600 1337573 1379314 41742
20847684 24800 24769 447411 463727 16317
20851077 24800 24773 1247969 1290501 42533
20866188 24800 24791 2298 34482 32185
20866998 24800 24792 2049151 2076961 27811
20866997 24800 24792 1436502 1452773 16272
20867840 24800 24793 663069 692731 29663
20868680 24800 24794 1242368 1264139 21772
20872977 24800 24799 912776 957183 44408
20872103 24800 24798 1712748 1717497 4750
20872975 24800 24799 1913313 1928047 14735
20872976 24800 24799 382189 387299 5111
20935619 25000 24874 1274036 1292957 18922
20996849 25000 24947 1249166 1279105 29940
21007029 25000 24959 2058663 2069959 11297
20875423 25000 24802 930519 969397 38879
20975156 25000 24921 1965016 1991284 26269
20989447 25000 24938 1519332 1567825 48494
21030947 25000 24987 123846 156179 32334
21037575 25000 24995 753540 780928 27389
21033382 25000 24990 1854041 1881269 27229
21039281 25000 24997 634660 644280 9621
21128840 25200 25103 1430935 1471761 40827
21157698 25200 25137 343673 379167 35495
21072240 25200 25036 471355 498727 27373
21105881 25200 25076 354647 371445 16799
21180193 25200 25164 334992 373992 39001
21191170 25200 25177 1515620 1543039 27420
21198011 25200 25185 1780202 1795017 14816
21188600 25200 25174 1209878 1252569 42692
21190309 25200 25176 151701 182981 31281
21209774 25200 25199 117972 145666 27695
21210641 25200 25200 2282 38235 35954
21210642 25200 25200 1743093 1752475 9383
21210643 25200 25200 1404980 1411011 6032
21367156 25400 25386 1363065 1389876 26812
21378009 25400 25399 1452926 1483903 30978
21327980 25400 25339 1771445 1794661 23217
21367158 25400 25386 1852577 1872927 20351
21376347 25400 25397 146758 150083 3326
21378851 25400 25400 1368360 1396872 28513
21529928 25600 25580 1513538 1536468 22931
21536607 25600 25588 364408 396896 32489
21500654 25600 25545 1828652 1835376 6725
21505691 25600 25551 2013407 2053859 40453
21489009 25600 25531 1465902 1492873 26972
21509879 25600 25556 571979 591838 19860
21492348 25600 25535 1410516 1455087 44572
21540128 25600 25592 1473063 1488898 15836
21547025 25600 25600 1638826 1688214 49389
21591755 25800 25653 1814576 1853270 38695
21643271 25800 25714 411626 433590 21965
21683246 25800 25762 1320183 1361444 41262
21705877 25800 25789 1250321 1296610 46290
21666639 25800 25742 155298 191891 36594
21710124 25800 25794 1253842 1296954 43113
21605187 25800 25669 866486 897318 30833
21712571 25800 25797 1720170 1726987 6818
21715007 25800 25800 2056494 2080526 24033
21879813 26000 25996 1401404 1444556 43153
21862676 26000 25976 1665553 1699344 33792
21874715 26000 25990 2045998 2083197 37200
21872962 26000 25988 1804020 1837130 33111
21847555 26000 25958 1835473 1866251 30779
21841706 26000 25951 1200130 1243544 43415
21881480 26000 25998 1524873 1547884 23012
21882286 26000 25999 347252 355458 8207
21883152 26000 26000 866612 894845 28234
21883153 26000 26000 1272348 1277372 5025
22047029 26200 26195 1669927 1675695 5769
21978719 26200 26114 2001211 2049280 48070
22006655 26200 26147 1945859 1958266 12408
22000797 26200 26140 977360 982434 5075
22042853 26200 26190 323739 364414 40676
22049540 26200 26198 1631157 1631860 704
22050451 26200 26199 758308 775979 17672
22051290 26200 26200 891473 896473 5001
22051291 26200 26200 616952 650967 34016
22181115 26400 26354 914808 957000 42193
22085656 26400 26241 661727 665019 3293
22157354 26400 26326 609816 643966 34151
22100957 26400 26259 937485 966110 28626
22121149 26400 26283 328008 375707 47700
22218088 26400 26398 2049747 2092806 43060
22188615 26400 26363 1885131 1899997 14867
22210660 26400 26389 126311 151350 25040
22210659 26400 26389 867418 894992 27575
22213952 26400 26393 1425652 1425848 197
22213141 26400 26392 659063 673437 14375
22213138 26400 26392 1226223 1263578 37356
22217265 26400 26397 1341229 1363303 22075
22219778 26400 26400 1236856 1249825 12970
22219779 26400 26400 1161359 1195455 34097
22303798 26600 26500 1873761 1881486 7726
22321374 26600 26521 126025 163185 37161
22356569 26600 26563 300308 336621 36314
22354863 26600 26561 912081 929304 17224
22385934 26600 26598 2049444 2062042 12599
22357455 26600 26564 587210 593210 6001
22332387 26600 26534 401113 411664 10552
22375927 26600 26586 52449 99247 46799
22373385 26600 26583 974379 991674 17296
22387636 26600 26600 1633745 1661420 27676
22387637 26600 26600 19757 58742 38986
22387638 26600 26600 1772357 1790727 18371
22387639 26600 26600 1065998 1071954 5957
22545477 26800 26788 2043520 2085541 42022
22474127 26800 26703 653528 680110 26583
22468237 26800 26696 764726 774832 10107
22538711 26800 26780 70456 89760 19305
22488385 26800 26720 2011461 2053711 42251
22453104 26800 26678 1904788 1916429 11642
22550325 26800 26794 1330079 1372591 42513
22507858 26800 26743 752726 753599 874
22544589 26800 26787 1310811 1332009 21199
22552805 26800 26797 416041 456373 40333
22553635 26800 26798 1434558 1455409 20852
22553637 26800 26798 1447422 1458941 11520
22554483 26800 26799 867742 879419 11678
22555288 26800 26800 1657136 1689166 32031
22673564 27000 26941 448864 478399 29536
22720719 27000 26997 1741307 1749690 8384
22570672 27000 26818 979491 993858 14368
22685344 27000 26955 1430222 1465373 35152
22715753 27000 26991 1529383 1578256 48874
22716539 27000 26992 511330 545197 33868
22710628 27000 26985 1223651 1249179 25529
22719876 27000 26996 602384 649039 46656
22722395 27000 26999 1350232 1363491 13260
22722396 27000 26999 1917929 1925037 7109
22723283 27000 27000 922951 949723 26773
22723284 27000 27000 300390 335311 34922
22723285 27000 27000 1373265 1373791 527
22816691 27200 27111 1928935 1959751 30817
22881104 27200 27187 1410241 1415172 4932
22859996 27200 27162 1655282 1696025 40744
22876040 27200 27181 1159274 1175093 15820
22779638 27200 27067 419520 448061 28542
22881103 27200 27187 110833 131806 20974
22819250 27200 27114 1666170 1669079 2910
22856593 27200 27158 1863380 1865991 2612
22854896 27200 27156 907928 948198 40271
22891138 27200 27199 1630317 1672681 42365
22878565 27200 27184 1750839 1778638 27800
22891137 27200 27199 882893 886745 3853
22891980 27200 27200 659778 692081 32304
22891981 27200 27200 1632142 1670833 38692
23026642 27400 27360 1222045 1269477 47433
23017443 27400 27349 1408362 1440245 31884
23044341 27400 27381 1562783 1569391 6609
23052779 27400 27391 258441 263055 4615
23056149 27400 27395 678942 699854 20913
23054472 27400 27393 142164 191622 49459
23056148 27400 27395 1403050 1412382 9333
23153489 27600 27511 1364949 1386758 21810
23173676 27600 27535 634828 649876 15049
23227577 27600 27599 1410521 1457440 46920
23204943 27600 27572 1107216 1115228 8013
23193979 27600 27559 1614042 1636461 22420
23199938 27600 27566 2051966 2086953 34988
23214967 27600 27584 1505843 1541093 35251
23226769 27600 27598 51153 65704 14552
23228380 27600 27600 966220 984052 17833
23228381 27600 27600 1804557 1839808 35252
23381915 27800 27781 1903123 1951852 48730
23392162 27800 27793 1312494 1316240 3747
23238325 27800 27612 155979 179835 23857
23326786 27800 27716 367802 386709 18908
23250307 27800 27626 1008009 1014901 6893
23304885 27800 27690 1850574 1874971 24398
23319112 27800 27707 705396 735568 30173
23365022 27800 27761 357273 394541 37269
23259648 27800 27637 1761874 1791545 29672
23387039 27800 27787 1254627 1260565 5939
23387884 27800 27788 1175478 1192499 17022
23388688 27800 27789 337099 384788 47690
23395454 27800 27797 1454778 1489378 34601
23394605 27800 27796 1776189 1798002 21814
23394606 27800 27796 1363807 1376426 12620
23398062 27800 27800 430679 479864 49186
23398063 27800 27800 1647494 1691006 43513
23398064 27800 27800 1856318 1866021 9704
23556474 28000 27987 1621948 1643371 21424
23422467 28000 27829 1749392 1762189 12798
23564965 28000 27997 1802789 1805660 2872
23521047 28000 27945 1849809 1865526 15718
23542230 28000 27970 930781 937883 7103
23406405 28000 27810 1812226 1831539 19314
23556475 28000 27987 1381259 1382935 1677
23526166 28000 27951 787847 788582 736
23495611 28000 27915 651170 685932 34763
23567456 28000 28000 752624 799985 47362
